NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
IronOxide,BSA,12.0,,,,,1.4,6.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,meta_oxide,106.34
CeO2,None,25.0,305.0,-16.5,,Cubic,200.0,24.0,HT-1080,Human,Connective-tissue,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,107.02
Al2O3,None,,,,,Sphere,5.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,NR,toluylene red,meta_oxide,98.79
IronOxide,PEG_based,361.4,,12.1,,,0.0,72.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTS,TetrazoliumSalt,meta_oxide,114.38
IronOxide,Chitosan,8.0,,11.0,,Sphere,4.0,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.08
Al2O3,None,,,,,Sphere,10.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,NR,toluylene red,meta_oxide,100.69
TiO2,None,11.69,,,,,0.07,24.0,IP15,Human,Kidney,Spindle,Adult,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,90.58
ZnO,None,165.0,,-26.0,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,48.55
TiO2,None,25.0,504.5,-10.7,210.0,,0.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.0
SiO2,None,15.0,,-59.7,,Sphere,5.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,89.58
Fe2O3,None,42.5,957.0,-8.2,82.8,,100.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.01
TiO2,None,25.0,420.7,-9.96,,Sphere,150.0,24.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,100.51
IronOxide,PEI,145.8,,17.7,,,0.0,4.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,77.8
Al2O3,None,39.7,267.0,36.3,64.7,,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.48
CuO,None,46.0,239.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,96.63
ZnO,None,100.0,273.4,-11.7,20.0,,35.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,64.64
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,100.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.99
TiO2,None,12.6,310.0,14.68,,Tetragonal,25.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.22
IronOxide,silica_based,420.7,,-17.65,,Sphere,0.5,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.14
ZnO,None,165.0,,-26.0,,,0.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,6.51
ZnO,None,24.0,,-44.6,,,0.04,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,22.54
TiO2,None,11.69,,,,,0.0,24.0,IP15,Human,Kidney,Spindle,Adult,Normal,male,WST-1,TetrazoliumSalt,meta_oxide,95.52
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,5.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,96.88
ZnO,None,100.0,258.55,-9.96,,Sphere,20.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,81.23
IronOxide,None,196.4,,,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,99.5
ZnO,None,7.5,795.0,27.4,90.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,101.45
SiO2,None,37.82,,-24.5,,Sphere,10.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,65.37
ZnO,None,20.0,,,,,10000.0,24.0,CD_T_cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,CalceinAM,meta_oxide,12.88
TiO2,None,42.3,1307.0,-9.6,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
IronOxide,DMSA,8.5,,,,,150.0,48.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Live/Dead,CalceinAM,meta_oxide,69.0
TiO2,None,118.9,,,,Sphere,50.0,72.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,79.1
Mn2O3,None,29.8,291.1,-3.0,,,150.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,70.4
TiO2,None,100.0,,,,Sphere,25.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,83.57
ZnO,Cystein_based,20.0,,,,,0.01,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,10.56
ZnO,None,141.0,404.0,,,Sphere,10.0,3.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,94.54
ZnO,None,8.0,,,,,2500.0,24.0,CD_T_cells,Human,Blood,Lymphoblast,Adult,Normal,,Live/Dead,CalceinAM,meta_oxide,64.73
Bi2O3,None,166.05,,,,Sphere,100.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,29.36
TiO2,None,124.9,171.0,-17.6,,,0.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,75.0
IronOxide,None,46.8,,1.7,,Sphere,0.1,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,92.79
ZnO,None,7.5,795.0,27.4,90.0,,1.56,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,99.84
TiO2,None,20.0,,,,Irregular,25.0,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,76.3
IronOxide,silica_based,188.0,,-6.52,,Sphere,200.0,24.0,HK-2,Human,Kidney,Epithelial,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,45.98
TiO2,None,38.0,,,,,0.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,ApoTox­Glo_Triplex,Caspase_Glo,meta_oxide,88.36
SiO2,NH2,,437.0,21.7,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,114.13
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,175.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,98.05
TiO2,None,30.0,1843.0,-30.8,69.0,,0.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.99
IronOxide,alginate,30.0,,,,,0.02,48.0,PAECs,Pig,Aorta,Endothelial,Adult,Normal,,Alamar_Blue,AlamarBlue,meta_oxide,74.04
ZnO,None,24.0,,43.8,,,0.04,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,11.74
IronOxide,PEI,145.8,,17.7,,,0.0,1.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,87.12
SiO2,Chitosan,578.27,,8.0,,Sphere,100.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,93.64
TiO2,None,15.84,124.0,-43.29,,Sphere,60.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,14.71
CuO,None,46.0,239.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,43.82
IronOxide,PEG_based,361.4,,12.1,,,0.0,168.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,Trypan_Blue,meta_oxide,38.42
TiO2,None,30.6,266.0,,,Sphere,1.25,24.0,WISH,Human,Amniotic-membrane,Epithelial,fetus,cancer,,MTT,TetrazoliumSalt,meta_oxide,82.5
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,71.74
TiO2,None,30.0,1843.0,-30.8,69.0,,25.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,111.75
IronOxide,BSA,12.0,,,,,0.35,6.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,meta_oxide,125.76
ZnO,None,100.0,258.55,-9.96,,Sphere,80.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,49.35
IronOxide,None,46.8,,1.7,,Sphere,20.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,97.04
NiO,None,22.0,,,,Sphere,25.0,24.0,HEp-2,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,43.13
Sb2O3,None,11.8,231.5,-30.04,,Orthorhombic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,98.83
Y2O3,None,32.7,743.3,26.09,,Cubic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,86.73
CuO,None,22.83,181.92,-22.88,,Sphere,2.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,83.4
CoO,None,71.8,208.3,21.6,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,100.0
CoO,None,71.8,208.3,21.6,,,6.3,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,92.8
ZnO,None,24.0,,-44.6,,,0.01,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,7.75
TiO2,None,118.9,,,,Sphere,100.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,85.4
ZnO,None,100.0,258.55,-9.96,,Sphere,80.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,59.83
CuO,None,22.83,181.92,-22.88,,Sphere,50.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,27.94
SiO2,None,178.0,362.0,79.0,,Sphere,0.0,24.0,primary,Human,Lung,Macrophage,Adult,Normal,,Vialight,luciferase,meta_oxide,3.56
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,104.28
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,72.39
SiO2,None,13.0,100.0,-27.0,,,544.72,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,24.79
ZnO,Cystein_based,40.0,,,,,0.0,36.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,54.73
Bi2O3,None,90.0,2029.0,-2.3,,,750.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,63.3
TiO2,None,420.7,,-9.96,,,0.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,120.1
SiO2,NH2,289.56,,21.7,,Sphere,15.6,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,111.3
Cu2O,None,88.5,,,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,31.3
ZnO,None,67.0,,45.2,,,0.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,62.47
SiO2,None,60.0,,32.0,,,0.0,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,female,Alamar_Blue,AlamarBlue,meta_oxide,105.37
TiO2,None,100.0,,,,,0.0,3.0,Lymphocyte,Human,Blood,Lymphoblast,Adult,Normal,,NR,toluylene red,meta_oxide,108.0
ZnO,None,18.76,,,,Sphere,2.5,24.0,Ana-1,Mouse,BoneMarrow,Macrophage,,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,90.81
ZnO,None,100.0,273.4,-11.7,20.0,,15.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,101.04
Al2O3,None,39.7,,36.3,,Sphere,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,99.67
CuO,None,12.8,305.3,7.6,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,100.0
CuO,None,356.5,,-16.05,,Sphere,1.78,48.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,NR,toluylene red,meta_oxide,78.04
SiO2,None,15.0,128.0,-26.5,,Sphere,100.0,72.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,59.95
ZnO,None,71.0,188.9,-10.8,,,100.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,26.7
IronOxide,PEG_based,361.4,,12.1,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,Trypan_Blue,meta_oxide,100.57
IronOxide,None,13.5,,,,,0.1,48.0,H4,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,93.44
ZnO,None,12.0,,,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,76.85
Sb2O3,None,11.8,231.5,-30.04,,Orthorhombic,25.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.72
ZnO,None,86.0,687.0,31.3,7.0,,6.25,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,88.03
Co3O4,None,10.0,222.7,24.6,,,25.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,43.9
TiO2,None,148.15,,-14.55,,Irregular,0.8,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,85.77
SiO2,COOH,120.0,,-28.7,,Sphere,200.0,96.0,A2780,Human,Ovary,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,85.23
CuO,None,30.0,276.4,-18.08,,Sphere,20.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,84.24
IronOxide,Chitosan,8.0,,11.0,,Sphere,2.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,88.09
SiO2,None,60.0,,-30.0,,,0.0,96.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,female,Alamar_Blue,AlamarBlue,meta_oxide,82.27
IronOxide,silica_based,199.0,,,,Sphere,1.0,24.0,HK-2,Human,Kidney,Epithelial,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,106.28
SiO2,sodium_based,345.2,,-13.0,,Sphere,200.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,34.31
TiO2,None,125.0,1054.0,-40.8,38.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,101.7
SiO2,None,14.23,128.0,-26.5,,Sphere,25.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,78.33
ZnO,None,102.2,,,,Sphere,40.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,48.68
TiO2,None,169.4,365.0,-13.0,9.8,,0.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,100.75
Al2O3,None,46.0,239.0,,,,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,26.58
IronOxide,Dextran,170.0,,,,,0.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,86.96
TiO2,None,5.0,,,,Lentil,50.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,136.91
IronOxide,PEG_based,361.4,,12.1,,,0.0,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,LDH,LDHrelease,meta_oxide,91.13
Ni2O3,None,140.6,339.5,32.2,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
TiO2,None,25.0,504.5,-10.7,210.0,,20.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,90.17
IronOxide,BSA,12.0,,,,,2.8,6.0,GH3,Rat,pituitary gland,Epithelial,neonate,cancer,female,Alamar_Blue,AlamarBlue,meta_oxide,54.22
ZnO,None,100.0,258.55,-9.96,,Sphere,35.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,56.11
IronOxide,PEG_based,35.8,,-0.52,,Sphere,12.5,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,103.26
TiO2,None,100.0,,,,,0.0,3.0,Lymphocyte,Human,Blood,Lymphoblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,68.0
ZnO,None,100.0,273.4,-11.7,20.0,,20.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,89.66
TiO2,None,21.0,160.5,-27.8,,Sphere,100.0,3.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,98.46
ZnO,None,39.0,639.0,,,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,90.08
IronOxide,PEG_based,361.4,,12.1,,,0.0,120.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,Live/Dead,Trypan_Blue,meta_oxide,56.5
SiO2,None,100.33,,-31.7,,Sphere,50.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,58.16
ZnO,None,100.0,258.55,-9.96,,Sphere,10.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,77.27
TiO2,None,118.9,,,,Sphere,50.0,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,85.2
TiO2,None,25.0,504.5,-10.7,210.0,,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,151.11
CuO,None,46.3,,42.8,,Sphere,100.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,12.79
SiO2,DPPC,19.4,889.03,-13.5,,Sphere,16.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,98.62
SiO2,None,15.0,,-59.7,,Sphere,40.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,20.84
SiO2,COOH,120.0,,-28.7,,Sphere,200.0,96.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,81.03
TiO2,None,25.0,504.5,-10.7,210.0,,80.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,114.44
SiO2,None,37.82,,-24.5,,Sphere,500.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,17.01
Mn2O3,None,51.5,298.4,-46.1,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,ATPLite,luciferase,meta_oxide,100.0
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,200.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,111.52
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,25.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.04
Co3O4,None,10.0,222.7,24.6,,,50.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,87.0
TiO2,None,25.0,,,,Sphere,25.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,74.01
ZnO,Cystein_based,20.0,,,,,0.01,36.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,0.26
TiO2,None,5.9,460.0,-12.0,280.9,,10.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,79.93
ZnO,None,100.0,273.4,-11.7,20.0,,80.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,49.94
SiO2,None,70.12,,-38.1,,Sphere,50.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,32.2
ZnO,None,141.0,404.0,,,Sphere,10.0,12.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,84.87
IronOxide,Folic_acid_based,20.0,344.25,-23.5,,,0.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,88.36
IronOxide,BSA,12.0,,,,,2.8,6.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Alamar_Blue,AlamarBlue,meta_oxide,47.36
ZnO,None,32.0,1093.0,21.6,37.0,,12.5,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,98.11
Bi2O3,None,166.05,,,,Sphere,6.25,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,70.41
SiO2,None,,,,,Sphere,100.0,4.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,52.47
Fe3O4,None,10.0,80.0,-35.0,110.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,100.0
TiO2,None,33.7,303.0,-25.3,42.5,,0.1,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,93.86
SiO2,None,,,-28.0,,Sphere,100.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,110.44
SiO2,None,148.95,,-73.8,,Sphere,5.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,100.28
TiO2,None,35.0,,,,,0.01,4.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,68.59
Cr2O3,None,193.0,316.9,-32.6,,,200.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,52.2
Sb2O3,None,11.8,231.5,-30.04,,Orthorhombic,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,98.73
SiO2,NH2,289.56,,21.7,,Sphere,1.95,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,104.15
ZnO,None,165.0,,-26.0,,,0.0,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,41.93
IronOxide,PEG_based,344.65,,-16.45,,Sphere,1.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,LDH,LDHrelease,meta_oxide,83.23
TiO2,None,25.0,504.5,-10.7,210.0,,40.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,103.62
TiO2,None,118.9,,,,Sphere,200.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,meta_oxide,66.4
CuO,None,46.3,239.0,42.8,24.1,,50.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,13.66
IronOxide,Chitosan,8.0,,11.0,,Sphere,4.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,74.47
SiO2,None,21.06,,-24.5,,Sphere,10.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,76.92
CuO,None,33.0,,,,,0.0,48.0,H4,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,meta_oxide,71.83
TiO2,None,35.0,,,,,0.0,4.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,meta_oxide,87.06
ZnO,None,45.3,310.0,32.7,21.3,,0.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,96.1
