NP_type,Coating,core_size_nm,hydro_size_nm,Surf_charge_mV,Surface_area_m2_g,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
TiO2,None,25.0,504.5,-10.7,210.0,,100.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,115.48
Fe2O3,None,12.3,297.2,-3.87,,Rhombohedral,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,97.37
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,75.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,98.65
SiO2,sodium_based,345.2,,-13.0,,Sphere,200.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,90.72
ZnO,None,7.5,795.0,27.4,90.0,,12.5,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,79.19
SiO2,None,13.0,100.0,-27.0,,,0.54,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,107.2
SiO2,None,19.1,98.5,-36.74,,Sphere,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTT,TetrazoliumSalt,meta_oxide,23.14
IronOxide,PEI,17.2,,29.28,,Sphere,50.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTS,TetrazoliumSalt,meta_oxide,2.78
IronOxide,Folic_acid_based,20.0,344.25,-23.5,,,0.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,87.29
Y2O3,None,32.7,743.3,26.09,,Cubic,100.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,92.83
TiO2,None,30.6,266.0,,,Sphere,10.0,24.0,WISH,Human,Amniotic-membrane,Epithelial,fetus,cancer,,MTT,TetrazoliumSalt,meta_oxide,75.5
TiO2,None,30.6,266.0,,,Sphere,1.25,24.0,WISH,Human,Amniotic-membrane,Epithelial,fetus,cancer,,MTT,TetrazoliumSalt,meta_oxide,82.5
IronOxide,None,28.33,,-18.4,,Sphere,10.0,6.0,mDF,Mouse,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,85.39
IronOxide,None,6.0,,-36.5,,Sphere,0.5,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,75.29
ZnO,None,20.0,327.9,,,Sphere,750.0,48.0,HFL1,Human,Lung,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,meta_oxide,39.67
ZnO,None,94.5,253.6,17.5,,Sphere,20.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTT,TetrazoliumSalt,meta_oxide,45.65
Al2O3,None,85.0,,0.4,,Sphere,400.0,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,EZ4U,TetrazoliumSalt,meta_oxide,91.55
ZnO,None,100.0,273.4,-11.7,20.0,,30.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,60.07
IronOxide,Dextran,18.0,170.0,,,Sphere,500.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,118.08
SiO2,None,22.27,,-26.96,,Sphere,100.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,7.98
Er2O3,None,113.8,442.5,26.14,,Cubic,100.0,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,95.1
SiO2,None,21.06,,-24.5,,Sphere,200.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,62.28
SiO2,Phosphonate,135.0,375.4,-26.8,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,71.09
TiO2,None,30.0,1843.0,-30.8,69.0,,25.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,90.8
CuO,None,28.2,,12.7,,Sphere,5.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CellTiterBlue,AlamarBlue,meta_oxide,100.0
SiO2,None,33.5,120.0,-47.6,576.23,,0.01,24.0,MeT_5A,Human,Mesothelium,Epithelial,,Normal,,MTT,TetrazoliumSalt,meta_oxide,91.57
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,83.33
ZnO,None,32.0,1093.0,21.6,37.0,,0.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,102.29
Sb2O3,None,150.0,640.3,-13.3,,,50.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,93.1
ZnO,None,50.0,278.8,-11.5,,Sphere,5.0,24.0,Macrophages,Mouse,Peritoneal Cavity,Macrophage,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,31.82
ZnO,None,245.0,,-15.8,,Sphere,14.0,6.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.51
Fe3O4,None,10.0,80.0,-35.0,110.0,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,96.38
TiO2,None,25.0,504.5,-10.7,210.0,,60.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,104.44
Ni2O3,None,140.6,339.5,32.2,,,100.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,71.1
ZnO,None,52.0,640.0,29.4,15.0,,1.56,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,85.46
ZnO,None,100.0,273.4,-11.7,20.0,,80.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,48.24
ZnO,None,100.0,258.55,-9.96,,Sphere,20.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,105.9
SiO2,NH2,,437.0,21.7,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,120.0
SiO2,None,21.06,,-24.5,,Sphere,50.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,61.07
Al2O3,None,39.7,,36.3,,Sphere,1.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,97.38
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,107.31
ZnO,None,21.34,127.0,-33.0,,,0.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,100.0
TiO2,None,25.0,504.5,-10.7,210.0,,40.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,122.22
ZnO,None,115.0,500.0,-9.0,14.5,,10.0,24.0,HONDC,Human,Nose,,,,,MTT,TetrazoliumSalt,meta_oxide,106.76
SiO2,NH2,,437.0,21.7,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.35
Al2O3,None,14.7,429.5,22.95,,Rhombohedral,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.03
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,150.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.54
ZnO,None,52.0,640.0,29.4,15.0,,50.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,54.59
La2O3,None,45.6,672.9,-12.8,,,500.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,27.6
TiO2,None,25.0,228.3,-10.7,40.0,,150.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,119.59
IronOxide,Chitosan,8.0,,11.0,,Sphere,4.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,83.19
TiO2,None,148.15,,-14.55,,Irregular,0.01,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,99.88
SiO2,None,19.1,98.5,-36.74,,Sphere,10.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTT,TetrazoliumSalt,meta_oxide,92.57
IronOxide,silica_based,10.0,102.2,-21.05,,Sphere,175.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,98.27
Cr2O3,None,60.0,616.8,5.7,,,100.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,93.4
Gd2O3,None,43.8,687.3,22.63,,Cubic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,86.91
SiO2,CTAB,238.5,,-35.9,,Sphere,3.9,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,97.27
SiO2,None,59.72,,-38.1,,Sphere,100.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,60.92
SiO2,COOH,120.0,,-28.7,,Sphere,100.0,96.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,81.71
Dy2O3,None,37.5,751.7,22.24,,Cubic,12.5,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.19
TiO2,None,25.0,228.3,-10.7,40.0,,80.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,127.3
TiO2,None,25.0,504.5,-10.7,210.0,,40.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,120.0
SiO2,sodium_based,345.2,,-13.0,,Sphere,200.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,82.68
TiO2,None,21.0,160.5,-27.8,,Sphere,120.0,6.0,AGS,Human,Stomach,Epithelial,,cancer,female,MTS,TetrazoliumSalt,meta_oxide,135.38
ZnO,None,52.0,640.0,29.4,15.0,,3.13,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,88.69
ZnO,None,7.5,795.0,27.4,90.0,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,101.66
ZnO,None,32.0,1093.0,21.6,37.0,,25.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,55.82
SiO2,None,,232.2,-5.21,,Sphere,50.0,96.0,A2780,Human,Ovary,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,81.08
TiO2,None,148.15,,-14.55,,Irregular,0.8,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,88.33
SiO2,Phosphonate,255.62,,-26.8,,Sphere,3.9,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,96.76
Y2O3,None,32.7,743.3,26.09,,Cubic,6.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,107.16
Mn2O3,None,51.5,522.5,-35.68,,Tetragonal,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,92.08
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,100.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,100.38
Fe3O4,None,10.0,80.0,-35.0,110.0,,100.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,88.0
MgO,None,39.2,,11.6,,Sphere,5.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,93.4
SiO2,None,70.12,,-38.1,,Sphere,500.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,5.12
Nd2O3,None,133.8,652.1,30.26,,Hexagon,0.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,100.0
ZrO2,None,46.7,661.4,-8.5,,,1000.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,48.4
Cr2O3,None,193.0,416.3,-5.62,,Rhombohedral,12.5,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,104.03
TiO2,None,15.5,420.0,-12.0,107.4,,100.0,24.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,40.67
ZnO,None,35.6,295.5,-41.6,27.9,,100.0,24.0,SW480,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,0.4
Bi2O3,None,90.0,2029.0,-2.3,,,100.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,89.3
IronOxide,silica_based,420.7,,-17.65,,Sphere,1.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,86.46
SiO2,None,59.72,,-38.1,,Sphere,100.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,70.47
IronOxide,None,46.8,,1.7,,Sphere,0.0,24.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.69
SiO2,None,,,-28.0,,Sphere,100.0,48.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,110.44
Fe2O3,None,42.5,957.0,-8.2,82.8,,1.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.7
Nd2O3,None,133.8,652.1,30.26,,Hexagon,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.04
SiO2,NH2,289.56,,21.7,,Sphere,15.6,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,111.3
SiO2,None,14.23,128.0,-26.5,,Sphere,1.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,NR,toluylene red,meta_oxide,96.71
TiO2,None,148.15,,-14.55,,Irregular,80.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,77.51
TiO2,None,25.0,504.5,-10.7,210.0,,120.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,95.71
ZnO,None,100.0,258.55,-9.96,,Sphere,20.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,56.72
SiO2,None,100.33,,-31.7,,Sphere,10.0,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,66.44
SiO2,None,203.3,,-36.3,,Sphere,10.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,50.0
Yb2O3,None,61.7,799.9,13.48,,Cubic,200.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,92.38
La2O3,None,24.6,711.3,23.04,,Hexagon,3.1,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,114.08
ZnO,None,97.0,,-29.0,,Rod,100.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,39.09
IronOxide,PEG_based,344.65,,-16.45,,Sphere,100.0,24.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,85.62
Ni2O3,None,140.6,339.5,32.2,,,12.5,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,91.4
ZnO,None,35.6,236.0,-41.6,27.9,,0.1,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,87.25
TiO2,None,12.6,310.0,14.68,,Tetragonal,25.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,101.22
SiO2,Digestive enzymes,12.0,96.0,-11.0,,,0.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,Live/Dead,Sytox Red,meta_oxide,100.5
SiO2,None,100.33,,-31.7,,Sphere,50.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,70.47
SiO2,None,148.95,,-73.8,,Sphere,1000.0,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,Live/Dead,propidium_iodide,meta_oxide,23.08
IronOxide,None,42.5,,-8.2,,Sphere,0.1,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,97.04
SiO2,None,18.3,224.0,,,Sphere,12.5,24.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,95.6
SiO2,None,15.0,13.0,-14.37,,,5.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,81.84
TiO2,None,5.9,460.0,-12.0,280.9,,0.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,100.75
Mn2O3,None,29.8,291.1,-3.0,,,150.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,70.4
ZnO,None,100.0,258.55,-9.96,,Sphere,10.0,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,77.27
IronOxide,silica_based,188.0,,-6.52,,Sphere,25.0,24.0,HK-2,Human,Kidney,Epithelial,Adult,cancer,male,XTT,TetrazoliumSalt,meta_oxide,77.33
ZnO,None,100.0,273.4,-11.7,20.0,,0.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,100.65
ZnO,None,245.0,,-15.8,,Sphere,0.8,24.0,HEK,Human,Skin,Keratinocyte,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,103.64
TiO2,None,25.0,504.5,-10.7,210.0,,150.0,6.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,121.11
TiO2,None,35.0,1814.0,-35.5,66.0,,0.0,12.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,100.74
SiO2,None,50.0,79.0,-13.2,108.3,,0.01,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,101.28
IronOxide,Dextran,7.5,,-11.0,,Sphere,10.0,24.0,Monocytes,Human,Blood,Monocyte,Adult,Normal,,CCK_8,TetrazoliumSalt,meta_oxide,95.0
TiO2,None,124.9,171.0,-17.6,,,0.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,77.86
IronOxide,OleicAcid,10.9,183.6,-28.5,,Sphere,150.0,3.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,81.74
TiO2,None,25.0,228.3,-10.7,40.0,,80.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,NR,toluylene red,meta_oxide,99.83
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,12.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,94.57
SiO2,CTAB,90.0,386.9,-35.9,,,0.0,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,120.7
SiO2,None,307.6,,-27.3,,Sphere,100.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,94.89
CuO,None,30.0,276.4,-18.08,,Sphere,20.0,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,CCK_8,TetrazoliumSalt,meta_oxide,27.82
SiO2,Chitosan,578.27,,8.0,,Sphere,100.0,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Alamar_Blue,AlamarBlue,meta_oxide,89.46
IronOxide,Folic_acid_based,80.0,420.55,-27.7,,,0.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,85.35
Mn2O3,None,51.5,298.4,-46.1,,,1.6,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,92.8
TiO2,None,5.9,460.0,-12.0,280.9,,10.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,79.93
ZnO,None,52.0,640.0,29.4,15.0,,50.0,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,4.26
CeO2,None,25.0,305.0,-16.5,,Cubic,25.0,24.0,HT-1080,Human,Connective-tissue,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,102.01
ZnO,None,100.0,273.4,-11.7,20.0,,35.0,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,9.8
SiO2,None,30.0,,-63.31,,Sphere,50.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CCK_8,TetrazoliumSalt,meta_oxide,19.93
Co3O4,None,10.0,222.7,24.6,,,50.0,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,87.0
IronOxide,Dextran,18.0,170.0,,,Sphere,200.0,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,meta_oxide,115.09
TiO2,None,124.9,171.0,-17.6,,,0.0,6.0,A431,Human,Skin,Epithelial,Adult,cancer,female,NR,toluylene red,meta_oxide,100.0
Er2O3,None,113.8,442.5,26.14,,Cubic,12.5,24.0,THP_1,Human,Blood,Macrophage,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,99.12
ZnO,None,141.0,404.0,,,Sphere,10.0,9.0,SIRC,Rabbit,Cornea,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,88.46
IronOxide,PEG_based,344.65,,-16.45,,Sphere,100.0,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,86.47
TiO2,None,148.15,,-14.55,,Irregular,0.08,48.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,meta_oxide,96.39
SiO2,None,232.0,590.6,87.0,,,0.0,24.0,primary,Human,Lung,Macrophage,Adult,Normal,,Vialight,luciferase,meta_oxide,68.15
TiO2,None,33.7,308.0,-25.3,42.5,,1.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,91.41
TiO2,None,169.4,365.0,-13.0,9.8,,100.0,48.0,V79,Hamster,Lung,Fibroblast,Adult,Normal,male,MTT,TetrazoliumSalt,meta_oxide,58.66
Co3O4,None,10.0,202.1,20.78,,Cubic,25.0,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,meta_oxide,95.44
SiO2,None,33.5,120.0,-47.6,576.23,,50.0,24.0,MeT_5A,Human,Mesothelium,Epithelial,,Normal,,MTT,TetrazoliumSalt,meta_oxide,61.25
IronOxide,silica_based,420.7,,-17.65,,Sphere,0.5,48.0,SKOV­3,Human,Ovary,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,meta_oxide,93.14
Fe2O3,None,42.5,957.0,-8.2,82.8,,100.0,12.0,HCMEC,Human,Heart,Endothelial,Adult,Normal,,MTT,TetrazoliumSalt,meta_oxide,98.01
SiO2,None,37.82,,-24.5,,Sphere,50.0,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,38.1
CoO,None,71.8,208.3,21.6,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
La2O3,None,45.6,672.9,-12.8,,,0.0,,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,CytoTox-Glo,Dead-Cell-Protease,meta_oxide,100.0
CoO,None,71.8,208.3,21.6,,,0.4,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,MTS,TetrazoliumSalt,meta_oxide,102.0
SiO2,None,12.0,96.0,-11.0,,,0.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,107.0
Mn2O3,None,51.5,298.4,-46.1,,,0.8,,BEAS_2B,Human,Lung,Epithelial,Adult,Normal,,LDH,LDHrelease,meta_oxide,100.0
SiO2,None,178.0,297.5,58.0,,Sphere,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,Vialight,luciferase,meta_oxide,112.32
ZnO,None,115.0,360.0,-10.0,14.4,,80.0,24.0,HONDC,Human,Nose,,,,,CyQuant,,meta_oxide,30.17
SiO2,None,105.5,,-31.7,,Sphere,100.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,meta_oxide,34.88
SiO2,None,59.72,,-38.1,,Sphere,100.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,meta_oxide,66.42
